,Year,STABBR,TUITFTE
33935,2009,CA,8815.0
33936,2009,VA,25651.0
33937,2009,CA,303.0
33938,2009,FL,2354.0
33939,2009,CA,389.0
33940,2009,ND,10378.0
33941,2009,AZ,6415.0
33942,2009,AZ,7443.0
33943,2009,CO,7349.0
33944,2009,CO,7432.0
33945,2009,OH,5869.0
33946,2009,IL,10833.0
33947,2009,MO,8187.0
33948,2009,AZ,11064.0
33949,2009,MD,18974.0
33950,2009,IL,4938.0
33951,2009,UT,10608.0
33952,2009,CA,16321.0
33953,2009,FL,4921.0
33954,2009,IL,7677.0
33955,2009,IL,5998.0
33956,2009,WI,10733.0
33957,2009,MN,7416.0
33958,2009,CA,11350.0
33959,2009,FL,4802.0
33960,2009,OK,15607.0
33961,2009,TX,9635.0
33962,2009,IN,8733.0
33963,2009,MA,11405.0
33964,2009,UT,13159.0
33965,2009,NY,3982.0
33966,2009,TX,11578.0
33967,2009,CA,16554.0
33968,2009,LA,5034.0
33969,2009,KY,5253.0
33970,2009,OK,14751.0
33971,2009,MA,10061.0
33972,2009,NH,10855.0
33973,2009,PR,6146.0
33974,2009,WV,1189.0
33975,2009,TX,11985.0
33976,2009,UT,6391.0
33977,2009,CA,475.0
33978,2009,MN,13904.0
33979,2009,GA,9916.0
33980,2009,NV,10285.0
33981,2009,MN,12920.0
33982,2009,GA,3206.0
33983,2009,AZ,6754.0
33984,2009,AZ,5210.0
33985,2009,CA,4992.0
33986,2009,CA,4110.0
33987,2009,CA,3912.0
33988,2009,CA,5367.0
33989,2009,CA,10079.0
33990,2009,CA,22355.0
33991,2009,CA,5372.0
33992,2009,CA,17483.0
33993,2009,CA,7494.0
33994,2009,CA,1394.0
33995,2009,CO,161461.0
33996,2009,FL,221976.0
33997,2009,FL,3542.0
33998,2009,FL,2919.0
33999,2009,FL,8233.0
34000,2009,FL,9457.0
34001,2009,FL,2638.0
34002,2009,FL,4550.0
34003,2009,GA,6636.0
34004,2009,IL,59244.0
34005,2009,KY,12245.0
34006,2009,CA,6317.0
34007,2009,LA,4081.0
34008,2009,MD,7536.0
34009,2009,MI,5179.0
34010,2009,MO,10477.0
34011,2009,MO,3842.0
34012,2009,MS,5922.0
34013,2009,ND,4962.0
34014,2009,NM,4810.0
34015,2009,NV,8236.0
34016,2009,NY,1122.0
34017,2009,NY,13163.0
34018,2009,OK,3623.0
34019,2009,OK,1260.0
34020,2009,PA,4705.0
34021,2009,PA,11089.0
34022,2009,PR,4865.0
34023,2009,TN,4514.0
34024,2009,TN,4607.0
34025,2009,TN,1271.0
34026,2009,TX,6168.0
34027,2009,TX,2301.0
34028,2009,TX,60.0
34029,2009,UT,5401.0
34030,2009,UT,7218.0
34031,2009,UT,2716.0
34032,2009,VA,6981.0
34033,2009,WA,1259.0
34034,2009,WV,8690.0
34035,2009,NE,5423.0
34036,2009,GA,5750.0
34037,2009,NM,7203.0
34038,2009,IN,13247.0
34039,2009,NJ,6253.0
34040,2009,CA,11407.0
34041,2009,CA,15673.0
34042,2009,IL,2455.0
34043,2009,IN,6664.0
34044,2009,OK,3077.0
34045,2009,CA,13427.0
34046,2009,NC,10347.0
34047,2009,CA,12419.0
34048,2009,PA,11611.0
34049,2009,MI,14401.0
34050,2009,KY,11325.0
34051,2009,OH,12382.0
34052,2009,OK,15219.0
34053,2009,OK,15583.0
34054,2009,NE,9604.0
34055,2009,AR,9418.0
34056,2009,IN,1306.0
34057,2009,WI,9669.0
34058,2009,SC,8746.0
34059,2009,CA,17850.0
34060,2009,MO,13777.0
34061,2009,CA,598.0
34062,2009,OH,7467.0
34063,2009,CT,4993.0
34064,2009,VA,26225.0
34065,2009,LA,5397.0
34066,2009,WI,2407.0
34067,2009,TN,11250.0
34068,2009,IL,15917.0
34069,2009,IN,10481.0
34070,2009,PR,5216.0
34071,2009,PR,5078.0
34072,2009,CO,15088.0
34073,2009,CO,19511.0
34074,2009,CO,13260.0
34075,2009,PA,11037.0
34076,2009,WI,4643.0
34077,2009,WI,6434.0
34078,2009,MI,5212.0
34079,2009,CT,12390.0
34080,2009,PA,13269.0
34081,2009,PA,8476.0
34082,2009,UT,14970.0
34083,2009,CA,4410.0
34084,2009,CT,10367.0
34085,2009,NY,8522.0
34086,2009,NJ,11417.0
34087,2009,OH,11968.0
34088,2009,TN,18471.0
34089,2009,WA,4737.0
34090,2009,FL,6517.0
34091,2009,FL,7296.0
34092,2009,NC,10659.0
34093,2009,OH,13591.0
34094,2009,PR,363.0
34095,2009,PR,425.0
34096,2009,PR,347.0
34097,2009,MO,7219.0
34098,2009,MO,10594.0
34099,2009,IL,7155.0
34100,2009,IN,6099.0
34101,2009,MO,7305.0
34102,2009,MN,10876.0
34103,2009,IL,6474.0
34104,2009,IL,8964.0
34105,2009,KS,8586.0
34106,2009,TX,7121.0
34107,2009,NJ,5410.0
34108,2009,MI,1880.0
34109,2009,KY,9790.0
34110,2009,NY,6016.0
34111,2009,NY,16038.0
34112,2009,WV,5923.0
34113,2009,AL,725.0
34114,2009,CA,274.0
34115,2009,CA,23329.0
34116,2009,CA,13228.0
34117,2009,CA,31802.0
34118,2009,CA,2857.0
34119,2009,CA,6010.0
34120,2009,CA,3151.0
34121,2009,CA,521.0
34122,2009,CA,4603.0
34123,2009,CO,4794.0
34124,2009,CT,6407.0
34125,2009,DE,2460.0
34126,2009,FL,8156.0
34127,2009,FL,4786.0
34128,2009,FL,8817.0
34129,2009,FL,10293.0
34130,2009,FL,4334.0
34131,2009,FL,1810.0
34132,2009,GA,10721.0
34133,2009,HI,9289.0
34134,2009,IN,95.0
34135,2009,IN,4229.0
34136,2009,IN,3217.0
34137,2009,LA,13168.0
34138,2009,MO,5133.0
34139,2009,NJ,3633.0
34140,2009,NY,9138.0
34141,2009,NY,236823.0
34142,2009,NY,4821.0
34143,2009,NY,2362.0
34144,2009,OH,11464.0
34145,2009,OH,1916.0
34146,2009,OK,8109.0
34147,2009,PA,5677.0
34148,2009,PR,2871.0
34149,2009,PR,5923.0
34150,2009,TN,11613.0
34151,2009,TX,17385.0
34152,2009,TX,4276.0
34153,2009,TX,2952.0
34154,2009,TX,1152.0
34155,2009,UT,3622.0
34156,2009,UT,14950.0
34157,2009,WA,5602.0
34158,2009,WI,5244.0
34159,2009,WI,11325.0
34160,2009,CA,4251.0
34161,2009,FL,27609.0
34162,2009,TX,3043.0
34163,2009,CT,8092.0
34164,2009,VA,5413.0
34165,2009,NY,738.0
34166,2009,FL,5688.0
34167,2009,CA,7847.0
34168,2009,OH,12481.0
34169,2009,CA,3259.0
34170,2009,LA,11822.0
34171,2009,UT,18191.0
34172,2009,OH,5693.0
34173,2009,OH,6599.0
34174,2009,MD,5702.0
34175,2009,SC,18322.0
34176,2009,CA,19091.0
34177,2009,AR,9019.0
34178,2009,LA,7045.0
34179,2009,MO,1689.0
34180,2009,NJ,1301.0
34181,2009,WI,7540.0
34182,2009,MN,17490.0
34183,2009,FL,2343.0
34184,2009,FL,4397.0
34185,2009,MS,9027.0
34186,2009,FL,6342.0
34187,2009,LA,4516.0
34188,2009,SC,6234.0
34189,2009,KS,2304.0
34190,2009,GA,2118.0
34191,2009,AL,3349.0
34192,2009,TN,776.0
34193,2009,IN,915.0
34194,2009,TN,6854.0
34195,2009,TX,5031.0
34196,2009,IN,5212.0
34197,2009,OH,7707.0
34198,2009,OK,8677.0
34199,2009,UT,14249.0
34200,2009,PA,11012.0
34201,2009,CA,4280.0
34202,2009,AL,8522.0
34203,2009,TX,6274.0
34204,2009,GA,8740.0
34205,2009,DC,11828.0
34206,2009,TN,9090.0
34207,2009,MI,22030.0
34208,2009,TN,15308.0
34209,2009,CA,16002.0
34210,2009,TN,14282.0
34211,2009,CA,16974.0
34212,2009,TX,3454.0
34213,2009,FL,3746.0
34214,2009,WI,21055.0
34215,2009,IL,8958.0
34216,2009,VA,9347.0
34217,2009,PA,9574.0
34218,2009,NC,8689.0
34219,2009,IL,8150.0
34220,2009,KY,8930.0
34221,2009,NH,5659.0
34222,2009,WI,9400.0
34223,2009,CA,12078.0
34224,2009,CA,17208.0
34225,2009,CA,8517.0
34226,2009,CA,8222.0
34227,2009,NV,13868.0
34228,2009,NV,13546.0
34229,2009,WA,703.0
34230,2009,NH,6590.0
34231,2009,NY,11156.0
34232,2009,CA,75605.0
34233,2009,CO,9064.0
34234,2009,CO,7416.0
34235,2009,IN,4130.0
34236,2009,IL,4706.0
34237,2009,IL,1813.0
34238,2009,WI,9064.0
34239,2009,AZ,4661.0
34240,2009,AZ,3931.0
34241,2009,OH,3979.0
34242,2009,OH,10525.0
34243,2009,KS,5827.0
34244,2009,AL,3399.0
34245,2009,AL,4042.0
34246,2009,AZ,19452.0
34247,2009,AZ,24644.0
34248,2009,CA,14971.0
34249,2009,CA,3587.0
34250,2009,CA,3351.0
34251,2009,CA,1415.0
34252,2009,CA,34442.0
34253,2009,CA,6264.0
34254,2009,CA,0.0
34255,2009,CO,14401.0
34256,2009,CT,9118.0
34257,2009,DE,8960.0
34258,2009,FL,17118.0
34259,2009,FL,10077.0
34260,2009,FL,8839.0
34261,2009,FL,4110.0
34262,2009,FL,5610.0
34263,2009,FL,19105.0
34264,2009,FL,11959.0
34265,2009,FL,12517.0
34266,2009,FL,7321.0
34267,2009,FL,5430.0
34268,2009,FL,2111.0
34269,2009,FL,16865.0
34270,2009,GA,2676.0
34271,2009,IA,7528.0
34272,2009,IA,753.0
34273,2009,IL,3024.0
34274,2009,IN,26242.0
34275,2009,KS,7907.0
34276,2009,LA,4689.0
34277,2009,MA,7478.0
34278,2009,MA,8872.0
34279,2009,MD,7041.0
34280,2009,MI,6197.0
34281,2009,MI,7717.0
34282,2009,MI,6721.0
34283,2009,MO,4385.0
34284,2009,MO,7955.0
34285,2009,MO,1917.0
34286,2009,MS,385.0
34287,2009,NC,13833.0
34288,2009,NJ,11298.0
34289,2009,NJ,4667.0
34290,2009,NJ,13844.0
34291,2009,NJ,10441.0
34292,2009,NY,907.0
34293,2009,NY,7820.0
34294,2009,NY,18596.0
34295,2009,NY,8096.0
34296,2009,NY,26349.0
34297,2009,NY,
34298,2009,OH,14680.0
34299,2009,OH,23556.0
34300,2009,OH,64472.0
34301,2009,PA,8053.0
34302,2009,PR,21756.0
34303,2009,SC,22599.0
34304,2009,TN,3960.0
34305,2009,TN,2361.0
34306,2009,TX,4074.0
34307,2009,TX,0.0
34308,2009,TX,7785.0
34309,2009,UT,4906.0
34310,2009,UT,4565.0
34311,2009,VA,698.0
34312,2009,VA,9989.0
34313,2009,VA,5352.0
34314,2009,WA,2943.0
34315,2009,WA,9673.0
34316,2009,WA,11130.0
34317,2009,WI,3689.0
34318,2009,PA,25132.0
34319,2009,IN,1605.0
34320,2009,WY,7062.0
34321,2009,TX,196.0
34322,2009,FL,
34323,2009,IL,
34324,2009,PR,4359.0
34325,2009,WI,14660.0
34326,2009,MN,12199.0
34327,2009,CT,5741.0
34328,2009,MI,19690.0
34329,2009,SC,3928.0
34330,2009,SC,2918.0
34331,2009,TX,19246.0
34332,2009,CA,20603.0
34333,2009,TX,11954.0
34334,2009,LA,11427.0
34335,2009,TX,5394.0
34336,2009,KS,11439.0
34337,2009,MI,171.0
34338,2009,MD,
34339,2009,TN,4426.0
34340,2009,VA,
34341,2009,NC,28054.0
34342,2009,AL,38437.0
34343,2009,IA,71307.0
34344,2009,OH,
34345,2009,AZ,57305.0
34346,2009,WI,39360.0
34347,2009,NC,23181.0
34348,2009,ND,4893.0
34349,2009,KS,
34350,2009,NC,
34351,2009,CA,6209.0
34352,2009,WA,
34353,2009,MA,
34354,2009,TX,1643.0
34355,2009,MI,3050.0
34356,2009,OH,1528.0
34357,2009,UT,
34358,2009,PR,474.0
34359,2009,AL,8495.0
34360,2009,TN,6068.0
34361,2009,IL,
34362,2009,PA,
34363,2009,GA,4795.0
34364,2009,OH,1248.0
34365,2009,MO,
34366,2009,NJ,6036.0
34367,2009,MN,7415.0
34368,2009,OH,
34369,2009,NC,18387.0
34370,2009,FL,1901.0
34371,2009,NY,10461.0
34372,2009,MO,5759.0
34373,2009,KY,19723.0
34374,2009,IL,24975.0
34375,2009,OH,22656.0
34376,2009,AZ,13095.0
34377,2009,FL,575.0
34378,2009,CA,7325.0
34379,2009,CA,33206.0
34380,2009,MI,
34381,2009,CO,
34382,2009,AZ,
34383,2009,TX,
34384,2009,OH,
34385,2009,OH,
34386,2009,MI,
34387,2009,MI,
34388,2009,MI,
34389,2009,TX,
34390,2009,FL,11344.0
34391,2009,FL,13350.0
34392,2009,FL,12922.0
34393,2009,FL,27100.0
34394,2009,FL,40320.0
34395,2009,AR,5875.0
34396,2009,TX,
34397,2009,AZ,
34398,2009,TN,
34399,2009,NC,
34400,2009,OH,
34401,2009,OH,
34402,2009,IL,
34403,2009,WI,10938.0
34404,2009,CA,624.0
34405,2009,NV,0.0
34406,2009,TX,
34407,2009,CA,0.0
34408,2009,KS,
34409,2009,UT,
34410,2009,GA,11518.0
34411,2009,MN,25388.0
34412,2009,SC,
34413,2009,TX,5444.0
34414,2009,AL,
34415,2009,AL,
34416,2009,AL,
34417,2009,AL,
34418,2009,AL,
34419,2009,AL,
34420,2009,VA,
34421,2009,GA,
34422,2009,GA,
34423,2009,CO,
34424,2009,AL,
34425,2009,AZ,
34426,2009,AZ,
34427,2009,AZ,
34428,2009,NM,
34429,2009,AR,
34430,2009,TN,
34431,2009,CA,
34432,2009,CA,
34433,2009,CA,
34434,2009,CA,
34435,2009,CA,
34436,2009,CA,
34437,2009,CA,
34438,2009,CA,
34439,2009,CA,
34440,2009,CA,
34441,2009,WA,
34442,2009,CA,
34443,2009,CA,
34444,2009,CA,
34445,2009,CA,
34446,2009,CA,
34447,2009,CA,
34448,2009,CA,
34449,2009,CA,
34450,2009,CA,
34451,2009,CA,
34452,2009,CA,
34453,2009,CT,
34454,2009,CT,
34455,2009,CT,
34456,2009,MA,
34457,2009,DC,
34458,2009,VA,
34459,2009,VA,
34460,2009,VA,
34461,2009,VA,
34462,2009,VA,
34463,2009,DC,
34464,2009,MD,
34465,2009,VA,
34466,2009,MD,
34467,2009,MD,
34468,2009,MD,
34469,2009,VA,
34470,2009,VA,
34471,2009,VA,
34472,2009,MD,
34473,2009,VA,
34474,2009,NC,
34475,2009,NC,
34476,2009,NC,
34477,2009,TN,
34478,2009,TN,
34479,2009,NC,
34480,2009,PA,
34481,2009,PA,
34482,2009,SC,
34483,2009,TN,
34484,2009,GA,
34485,2009,GA,
34486,2009,PA,
34487,2009,NC,
34488,2009,FL,
34489,2009,FL,
34490,2009,GA,
34491,2009,SC,
34492,2009,DE,
34493,2009,PA,
34494,2009,PA,
34495,2009,PA,
34496,2009,GA,
34497,2009,VA,
34498,2009,SC,
34499,2009,AL,
34500,2009,DC,
34501,2009,KY,
34502,2009,KY,
34503,2009,NC,
34504,2009,NC,
34505,2009,GA,
34506,2009,GA,
34507,2009,GA,
34508,2009,TN,
34509,2009,NJ,
34510,2009,NJ,
34511,2009,FL,
34512,2009,FL,
34513,2009,FL,
34514,2009,FL,
34515,2009,FL,
34516,2009,FL,
34517,2009,FL,
34518,2009,FL,
34519,2009,FL,
34520,2009,FL,
34521,2009,FL,
34522,2009,FL,
34523,2009,FL,
34524,2009,FL,
34525,2009,FL,
34526,2009,FL,
34527,2009,FL,
34528,2009,FL,
34529,2009,FL,
34530,2009,FL,
34531,2009,FL,
34532,2009,GA,
34533,2009,FL,
34534,2009,MO,
34535,2009,KS,
34536,2009,KS,
34537,2009,KS,
34538,2009,KS,
34539,2009,IN,
34540,2009,IN,
34541,2009,IN,
34542,2009,IN,
34543,2009,ME,
34544,2009,ME,
34545,2009,ME,
34546,2009,ME,
34547,2009,MA,
34548,2009,MI,
34549,2009,IN,
34550,2009,IN,
34551,2009,MI,
34552,2009,MI,
34553,2009,MI,
34554,2009,MI,
34555,2009,MI,
34556,2009,MI,
34557,2009,MI,
34558,2009,MI,
34559,2009,MI,
34560,2009,MI,
34561,2009,MI,
34562,2009,MN,
34563,2009,MN,
34564,2009,MN,
34565,2009,MN,
34566,2009,MN,
34567,2009,MN,
34568,2009,MN,
34569,2009,MN,
34570,2009,MN,
34571,2009,MN,
34572,2009,MS,
34573,2009,MS,
34574,2009,MS,
34575,2009,MO,
34576,2009,MO,
34577,2009,ME,
34578,2009,NY,
34579,2009,CA,
34580,2009,NY,
34581,2009,CA,
34582,2009,FL,
34583,2009,CA,
34584,2009,VT,
34585,2009,VT,
34586,2009,CA,
34587,2009,CA,
34588,2009,PA,
34589,2009,PA,
34590,2009,PA,
34591,2009,PA,
34592,2009,PA,
34593,2009,TX,
34594,2009,TX,
34595,2009,UT,
34596,2009,NC,
34597,2009,WA,
34598,2009,WA,
34599,2009,WA,
34600,2009,WV,
34601,2009,VI,
34602,2009,WA,
34603,2009,OK,
34604,2009,TX,
34605,2009,FL,
34606,2009,FL,
34607,2009,TX,
34608,2009,OK,
34609,2009,OK,
34610,2009,FL,
34611,2009,FL,
34612,2009,FL,
34613,2009,FL,
34614,2009,FL,
34615,2009,PA,
34616,2009,PA,
34617,2009,PA,
34618,2009,TX,
34619,2009,TX,
34620,2009,TX,
34621,2009,TX,
34622,2009,TX,
34623,2010,AL,
34624,2010,AL,5509.0
34625,2010,AL,5985.0
34626,2010,AL,10873.0
34627,2010,AL,6155.0
34628,2010,AL,5991.0
34629,2010,AL,8900.0
34630,2010,AL,1406.0
34631,2010,AL,3836.0
34632,2010,AL,4985.0
34633,2010,AL,10258.0
34634,2010,AL,12280.0
34635,2010,AL,1615.0
34636,2010,AL,4220.0
34637,2010,AL,15778.0
34638,2010,AL,1595.0
34639,2010,AL,2472.0
34640,2010,AL,8243.0
34641,2010,AL,1333.0
34642,2010,AL,1596.0
34643,2010,AL,1888.0
34644,2010,AL,1182.0
34645,2010,AL,9300.0
34646,2010,AL,8250.0
34647,2010,AL,9274.0
34648,2010,AL,891.0
34649,2010,AL,7.0
34650,2010,AL,5029.0
34651,2010,AL,1024.0
34652,2010,AL,2410.0
34653,2010,AL,2192.0
34654,2010,AL,4478.0
34655,2010,AL,1507.0
34656,2010,AL,5042.0
34657,2010,AL,1268.0
34658,2010,AL,2616.0
34659,2010,AL,3546.0
34660,2010,AL,8304.0
34661,2010,AL,5295.0
34662,2010,AL,1376.0
34663,2010,AL,5123.0
34664,2010,AL,1487.0
34665,2010,AL,10249.0
34666,2010,AL,1561.0
34667,2010,IL,16507.0
34668,2010,AL,1428.0
34669,2010,AL,1712.0
34670,2010,AL,14368.0
34671,2010,AL,551.0
34672,2010,AL,1807.0
34673,2010,AL,1411.0
34674,2010,AL,4855.0
34675,2010,AL,9352.0
34676,2010,AL,8891.0
34677,2010,AL,9294.0
34678,2010,AL,6934.0
34679,2010,AL,1319.0
34680,2010,AL,6423.0
34681,2010,AL,8629.0
34682,2010,AL,10679.0
34683,2010,AL,1280.0
34684,2010,AK,4910.0
34685,2010,AK,5489.0
34686,2010,AK,5207.0
34687,2010,AK,12731.0
34688,2010,AK,2572.0
34689,2010,WA,9585.0
34690,2010,AK,2029.0
34691,2010,AK,8320.0
34692,2010,AZ,11960.0
34693,2010,AZ,14177.0
34694,2010,AZ,7098.0
34695,2010,AZ,7311.0
34696,2010,AZ,29636.0
34697,2010,AZ,8290.0
34698,2010,AZ,7420.0
34699,2010,AZ,11849.0
34700,2010,AZ,16440.0
34701,2010,AZ,5417.0
34702,2010,AZ,13789.0
34703,2010,AZ,6997.0
34704,2010,AZ,8492.0
34705,2010,AZ,924.0
34706,2010,AZ,7790.0
34707,2010,AZ,11387.0
34708,2010,AZ,8086.0
34709,2010,AZ,1344.0
34710,2010,AZ,9431.0
34711,2010,AZ,5827.0
34712,2010,AZ,611.0
34713,2010,AZ,6337.0
34714,2010,AZ,6267.0
34715,2010,AZ,6196.0
34716,2010,AZ,14975.0
34717,2010,AZ,7551.0
34718,2010,AZ,871.0
34719,2010,AZ,30214.0
34720,2010,AZ,22528.0
34721,2010,AZ,1804.0
34722,2010,AZ,7124.0
34723,2010,AZ,13383.0
34724,2010,AZ,11521.0
34725,2010,AZ,6696.0
34726,2010,AZ,1084.0
34727,2010,AZ,3496.0
34728,2010,AZ,2043.0
34729,2010,AZ,2023.0
34730,2010,AZ,19661.0
34731,2010,AZ,19183.0
34732,2010,AZ,1222.0
34733,2010,AZ,7832.0
34734,2010,AZ,518.0
34735,2010,AZ,5830.0
34736,2010,AZ,964.0
34737,2010,AZ,3706.0
34738,2010,AZ,1823.0
34739,2010,AZ,7569.0
34740,2010,AZ,8414.0
34741,2010,AZ,1597.0
34742,2010,AZ,8774.0
34743,2010,NM,8626.0
34744,2010,AZ,10346.0
34745,2010,AZ,5010.0
34746,2010,AZ,2168.0
34747,2010,AZ,9967.0
34748,2010,AZ,2345.0
34749,2010,AZ,2395.0
34750,2010,AZ,1514.0
34751,2010,AZ,8120.0
34752,2010,AZ,15615.0
34753,2010,AZ,8189.0
34754,2010,AZ,13851.0
34755,2010,AZ,6271.0
34756,2010,AZ,1376.0
34757,2010,AR,6041.0
34758,2010,AR,8725.0
34759,2010,AR,436.0
34760,2010,AR,2606.0
34761,2010,AR,123.0
34762,2010,AR,2415.0
34763,2010,AR,7584.0
34764,2010,AR,3906.0
34765,2010,AR,7751.0
34766,2010,AR,5966.0
34767,2010,AR,1916.0
34768,2010,AR,1825.0
34769,2010,AR,3579.0
34770,2010,AR,3258.0
34771,2010,AR,1819.0
34772,2010,AR,11744.0
34773,2010,AR,3857.0
34774,2010,AR,1668.0
34775,2010,AR,1198.0
34776,2010,AR,5061.0
34777,2010,AR,6171.0
34778,2010,AR,1278.0
34779,2010,AR,6950.0
34780,2010,AR,677.0
34781,2010,AR,2293.0
34782,2010,AR,1174.0
34783,2010,AR,4524.0
34784,2010,AR,3868.0
34785,2010,AR,1199.0
34786,2010,AR,1047.0
34787,2010,AR,8563.0
34788,2010,AR,2992.0
34789,2010,AR,9636.0
34790,2010,AR,3772.0
34791,2010,AR,245.0
34792,2010,AR,9778.0
34793,2010,AR,4613.0
34794,2010,AR,21820.0
34795,2010,AR,813.0
34796,2010,AR,6356.0
34797,2010,AR,1111.0
34798,2010,AR,1320.0
34799,2010,AR,3806.0
34800,2010,AR,5013.0
34801,2010,AR,843.0
34802,2010,AR,2021.0
34803,2010,AR,7288.0
34804,2010,AR,1692.0
34805,2010,AR,920.0
34806,2010,AR,9987.0
34807,2010,AR,1470.0
34808,2010,AR,6690.0
34809,2010,AR,698.0
34810,2010,AR,1261.0
34811,2010,AR,3297.0
34812,2010,AR,1427.0
34813,2010,AR,1375.0
34814,2010,AR,900.0
34815,2010,AR,1731.0
34816,2010,AR,1416.0
34817,2010,AR,4263.0
34818,2010,AR,1451.0
34819,2010,AR,3220.0
34820,2010,AR,1981.0
34821,2010,AR,184.0
34822,2010,AR,2711.0
34823,2010,CA,26.0
34824,2010,CA,17114.0
34825,2010,CA,17963.0
34826,2010,CA,4523.0
34827,2010,CA,9828.0
34828,2010,CA,342.0
34829,2010,CA,540.0
34830,2010,CA,529.0
34831,2010,CA,22387.0
34832,2010,CA,11791.0
34833,2010,CA,23619.0
34834,2010,CA,177.0
34835,2010,CA,25706.0
34836,2010,CA,15979.0
34837,2010,CA,18101.0
34838,2010,CA,476.0
34839,2010,CA,12865.0
34840,2010,CA,319.0
34841,2010,CA,34803.0
34842,2010,CA,3148.0
34843,2010,CA,9454.0
34844,2010,CA,15931.0
34845,2010,CA,461.0
34846,2010,CA,818.0
34847,2010,CA,328.0
34848,2010,CA,6422.0
34849,2010,CA,13289.0
34850,2010,CA,5292.0
34851,2010,CA,15006.0
34852,2010,CA,15362.0
34853,2010,CA,5564.0
34854,2010,AZ,9103.0
34855,2010,CA,616.0
34856,2010,CA,21061.0
34857,2010,CA,15544.0
34858,2010,CA,773.0
34859,2010,CA,14978.0
34860,2010,CA,22145.0
34861,2010,CA,17595.0
34862,2010,CA,13280.0
34863,2010,CA,15409.0
34864,2010,CA,4749.0
34865,2010,CA,16222.0
34866,2010,CA,2874.0
34867,2010,CA,3012.0
34868,2010,CA,3819.0
34869,2010,CA,3484.0
34870,2010,CA,3181.0
34871,2010,CA,3859.0
34872,2010,CA,3088.0
34873,2010,CA,3727.0
34874,2010,CA,4490.0
34875,2010,CA,3581.0
34876,2010,CA,3559.0
34877,2010,CA,3501.0
34878,2010,CA,4144.0
34879,2010,CA,9713.0
34880,2010,CA,8807.0
34881,2010,CA,7788.0
34882,2010,CA,10105.0
34883,2010,CA,7440.0
34884,2010,CA,8861.0
34885,2010,CA,15063.0
34886,2010,CA,8318.0
34887,2010,CA,7746.0
34888,2010,CA,21112.0
34889,2010,CA,3218.0
34890,2010,CA,7518.0
34891,2010,CA,8059.0
34892,2010,CA,19315.0
34893,2010,CA,5.0
34894,2010,CA,22289.0
34895,2010,CA,5326.0
34896,2010,CA,33714.0
34897,2010,CA,550.0
34898,2010,CA,681.0
34899,2010,CA,4605.0
34900,2010,CA,4333.0
34901,2010,CA,2638.0
34902,2010,CA,3312.0
34903,2010,CA,5679.0
34904,2010,CA,2035.0
34905,2010,CA,4488.0
34906,2010,CA,5250.0
34907,2010,CA,3673.0
34908,2010,CA,849.0
34909,2010,CA,542.0
34910,2010,CA,810.0
34911,2010,CA,662.0
34912,2010,CA,19297.0
34913,2010,CA,5447.0
34914,2010,CA,11677.0
34915,2010,CA,16957.0
34916,2010,CA,8350.0
34917,2010,CA,836.0
34918,2010,CA,970.0
34919,2010,CA,27049.0
34920,2010,CA,22800.0
34921,2010,CA,7821.0
34922,2010,CA,8120.0
34923,2010,CA,1074.0
34924,2010,CA,735.0
34925,2010,CA,16934.0
34926,2010,CA,7935.0
34927,2010,CA,7928.0
34928,2010,CA,34185.0
34929,2010,CA,705.0
34930,2010,CA,15772.0
34931,2010,CA,403.0
34932,2010,CA,318.0
34933,2010,CA,488.0
34934,2010,CA,480.0
34935,2010,CA,471.0
34936,2010,CA,736.0
34937,2010,CA,755.0
34938,2010,CA,5339.0
34939,2010,CA,744.0
34940,2010,CA,1811.0
34941,2010,CA,6484.0
34942,2010,CA,9348.0
34943,2010,CA,7414.0
34944,2010,CA,746.0
34945,2010,CA,16468.0
34946,2010,CA,12150.0
34947,2010,CA,1229.0
34948,2010,CA,19163.0
34949,2010,CA,12014.0
34950,2010,CA,464.0
34951,2010,CA,6505.0
34952,2010,CA,
34953,2010,CA,820.0
34954,2010,CA,10640.0
34955,2010,CA,4405.0
34956,2010,CA,6946.0
34957,2010,CA,4451.0
34958,2010,CA,26337.0
34959,2010,CA,5403.0
34960,2010,CA,368.0
34961,2010,CA,21878.0
34962,2010,CA,24011.0
34963,2010,CA,23574.0
34964,2010,CA,26695.0
34965,2010,CA,599.0
34966,2010,CA,6407.0
34967,2010,CA,16591.0
34968,2010,CA,12243.0
34969,2010,CA,75.0
34970,2010,CA,1655.0
34971,2010,CA,9697.0
34972,2010,CA,4959.0
34973,2010,CA,402.0
34974,2010,CA,13820.0
34975,2010,CA,11207.0
34976,2010,CA,733.0
34977,2010,CA,7476.0
34978,2010,CA,398.0
34979,2010,CA,35455.0
34980,2010,CA,897.0
34981,2010,CA,9688.0
34982,2010,CA,19757.0
34983,2010,CA,880.0
34984,2010,CA,6332.0
34985,2010,CA,634.0
34986,2010,CA,3384.0
34987,2010,CA,414.0
34988,2010,CA,21107.0
34989,2010,CA,9392.0
34990,2010,CA,9942.0
34991,2010,CA,9763.0
34992,2010,CA,9296.0
34993,2010,CA,9821.0
34994,2010,CA,1280.0
34995,2010,CA,14129.0
34996,2010,CA,41816.0
34997,2010,CA,3838.0
34998,2010,CA,6718.0
34999,2010,CA,335.0
35000,2010,CA,10607.0
35001,2010,CA,5449.0
35002,2010,CA,10211.0
35003,2010,CA,9885.0
