,NOTFIRSTGEN_DEBT_MDN,FIRSTGEN_DEBT_MDN
5398,2800.0,3648.5
5399,4255.0,4392.0
5400,,
5401,,
5402,,
5403,,
5404,4625.0,4000.0
5405,4625.0,4000.0
5406,4625.0,4000.0
5407,4625.0,4000.0
5408,4625.0,4000.0
5409,4688.0,6625.0
5410,4688.0,6625.0
5411,,
5412,,
5413,4711.0,4711.0
5414,6625.0,6625.0
5415,6625.0,6625.0
5416,4417.0,4417.0
5417,9125.0,8958.0
5418,5312.0,6625.0
5419,,
5420,4786.5,5192.0
5421,5725.0,6409.5
5422,,
5423,6625.0,7391.0
5424,5520.5,6448.5
5425,3645.0,6625.0
5426,6110.0,5029.5
5427,,
5428,8250.0,8485.0
5429,5952.0,5704.0
5430,6208.0,6625.0
5431,4958.0,4958.0
5432,2985.0,2621.0
5433,2625.0,2625.0
5434,3205.0,2664.0
5435,5959.5,4250.0
5436,2625.0,2625.0
5437,5812.0,6625.0
5438,4817.5,5199.0
5439,5250.0,5250.0
5440,,
5441,3875.0,3313.0
5442,4416.5,3374.5
5443,4237.0,3521.5
5444,2625.0,3195.0
5445,,
5446,2828.5,4233.0
5447,4655.0,2625.0
5448,,
5449,4536.5,5094.5
5450,3355.0,2675.0
5451,,
5452,,
5453,4571.0,6625.0
5454,3775.0,4000.0
5455,,
5456,,
5457,2625.0,2625.0
5458,,
5459,1850.0,1850.0
5460,6625.0,6625.0
5461,4958.0,4958.0
5462,4234.5,4196.0
5463,4196.0,4196.0
5464,,
5465,,
5466,,
5467,,
5468,,
5469,4417.0,4417.0
5470,4662.0,4958.0
5471,2625.0,2625.0
5472,,
5473,4824.0,4966.5
5474,2862.0,2625.0
5475,2270.5,2501.0
5476,,
5477,5210.0,5024.0
5478,5865.5,4958.0
5479,,
5480,6625.0,7956.0
5481,3700.0,5300.0
5482,3500.0,4166.0
5483,,
5484,2700.0,2150.0
5485,,
5486,,
5487,5711.0,6625.0
5488,,
5489,,
5490,,
5491,,
5492,,
5493,13750.0,14375.0
5494,6137.0,6035.0
5495,6625.0,6061.0
5496,9125.0,8958.0
5497,4999.0,5000.0
5498,6187.0,5757.0
5499,4699.5,4942.0
5500,6624.5,5107.0
5501,3313.0,3313.0
5502,6292.0,6125.0
5503,8500.0,6835.5
5504,6625.0,6625.0
5505,6625.0,6625.0
5506,6625.0,6625.0
5507,2699.0,2699.0
5508,5038.0,5300.0
5509,6625.0,6625.0
5510,,
5511,6625.0,6125.0
5512,2762.0,4409.0
5513,5474.0,5513.0
5514,,
5515,,
5516,5453.5,5532.0
5517,,
5518,,
5519,4717.0,4974.0
5520,2088.0,2088.0
5521,3500.0,3313.0
5522,,
5523,8959.0,6625.0
5524,,
5525,,
5526,6625.0,6625.0
5527,,
5528,5541.0,6609.0
5529,9938.0,7000.0
5530,6134.0,4645.0
5531,,
5532,,
5533,7292.0,6625.0
5534,9126.0,7793.0
5535,5292.0,6625.0
5536,6448.5,6625.0
5537,5812.0,6625.0
5538,6625.0,10152.5
5539,6625.0,10152.5
5540,,
5541,1890.5,2625.0
5542,4417.0,4417.0
5543,4417.0,4417.0
5544,,
5545,2625.0,3300.0
5546,4305.5,5133.0
5547,2625.0,2755.0
5548,5210.0,5024.0
5549,5210.0,5024.0
5550,9845.5,8500.0
5551,,
5552,,
5553,9126.0,9180.0
5554,3986.0,3986.0
5555,4686.0,6625.0
5556,6625.0,6625.0
5557,6625.0,6146.0
5558,5500.0,5841.0
5559,2625.0,2755.0
5560,7167.0,6800.0
5561,9126.0,9000.0
5562,4959.0,5292.0
5563,6625.0,7282.0
5564,2625.0,2625.0
5565,6302.5,6420.0
5566,,
5567,5723.0,5425.0
5568,3997.5,3313.0
5569,2837.0,4439.0
5570,,
5571,,
5572,,
5573,5374.0,5734.0
5574,2625.0,2625.0
5575,5712.5,4482.5
5576,3487.0,3138.0
5577,10500.0,8728.0
5578,4625.0,4000.0
5579,,
5580,,
5581,,
5582,,
5583,6625.0,6625.0
5584,2184.0,2148.5
5585,5346.0,5346.0
5586,2676.5,2625.0
5587,7574.0,6625.0
5588,,
5589,6625.0,6625.0
5590,,
5591,3362.0,3937.0
5592,,
5593,,
5594,6438.0,6438.0
5595,4125.0,6725.0
5596,3313.0,3326.5
5597,6625.0,6625.0
5598,3957.5,4009.0
5599,6625.0,6725.0
5600,,
5601,6616.5,6625.0
5602,,
5603,,
5604,,
5605,,
5606,,
5607,6625.0,6625.0
5608,,
5609,9562.5,7500.0
5610,,
5611,13225.0,6625.0
5612,,
5613,3695.0,2894.0
5614,,
5615,,
5616,,
5617,,
5618,4417.0,4417.0
5619,,
5620,4800.0,4286.0
5621,6625.0,6624.0
5622,6625.0,6625.0
5623,5900.0,4418.0
5624,6625.0,6625.0
5625,2848.5,1903.0
5626,4308.0,4625.0
5627,6625.0,6625.0
5628,,
5629,6625.0,4359.0
5630,6625.0,6625.0
5631,6625.0,6625.0
5632,6625.0,6625.0
5633,,
5634,4625.0,5625.0
5635,11250.0,15101.0
5636,3041.0,3067.0
5637,,
5638,,
5639,,
5640,6625.0,6625.0
5641,,
5642,6441.0,4840.5
5643,,
5644,,
5645,,
5646,,
5647,,
5648,,
5649,,
5650,,
5651,6625.0,6625.0
5652,,
5653,10909.0,9800.0
5654,4625.0,6039.0
5655,12500.0,6625.0
5656,6625.0,6625.0
5657,3656.5,2625.0
5658,7415.5,5597.0
5659,,
5660,6625.0,6625.0
5661,9525.0,10892.0
5662,,
5663,,
5664,,
5665,4417.0,4417.0
5666,,
5667,,
5668,,
5669,,
5670,,
5671,,
5672,,
5673,2000.0,1800.0
5674,,
5675,5723.0,5425.0
5676,,
5677,,
5678,,
5679,,
5680,,
5681,,
5682,,
5683,5358.5,5411.0
5684,,
5685,,
5686,3312.5,5669.0
5687,5300.0,5224.5
5688,4931.0,5648.5
5689,5376.0,5020.0
5690,,
5691,,
5692,2625.0,2438.0
5693,2625.0,2625.0
5694,6625.0,6625.0
5695,6625.0,6625.0
5696,,
5697,,
5698,10292.5,11048.5
5699,3440.0,3100.0
5700,2625.0,2625.0
5701,,
5702,,
5703,4785.0,4785.0
5704,,
5705,,
5706,9625.0,9625.0
5707,,
5708,,
5709,4625.0,4000.0
5710,2625.0,2755.0
5711,,
5712,4776.0,4841.5
5713,3814.0,3865.0
5714,2000.0,1800.0
5715,2000.0,1800.0
5716,,
5717,4417.0,4417.0
5718,5312.0,5125.0
5719,4625.0,4000.0
5720,4810.0,4475.0
5721,,
5722,4417.0,4417.0
5723,2625.0,2410.0
5724,4416.0,3481.0
5725,,
5726,,
5727,4440.5,4416.0
5728,4440.5,4416.0
5729,,
5730,6125.0,6191.0
5731,,
5732,3094.0,3000.0
5733,6625.0,6626.0
5734,,
5735,2625.0,2625.0
5736,,
5737,3941.0,4274.0
5738,6625.0,6625.0
5739,6625.0,6625.0
5740,,
5741,3936.0,3936.0
5742,3000.0,3062.0
5743,8250.0,8485.0
5744,,
5745,2625.0,2665.0
5746,3000.0,3062.0
5747,5928.0,5954.0
5748,9625.0,9625.0
5749,,
5750,4625.0,4000.0
5751,4625.0,4000.0
5752,4291.0,4670.0
5753,,
5754,,
5755,,
5756,,
5757,,
5758,4250.0,4250.0
5759,,
5760,6625.0,6164.5
5761,,
5762,6625.0,5885.0
5763,6125.0,6625.0
5764,2625.0,2625.0
5765,6625.0,6625.0
5766,,
5767,,
5768,6625.0,6625.0
5769,,
5770,,
5771,8718.0,7929.0
5772,6625.0,6625.0
5773,9768.0,9850.0
5774,6625.0,6625.0
5775,,
5776,,
5777,,
5778,2625.0,2625.0
5779,6625.0,6595.0
5780,19334.0,21000.0
5781,2625.0,2625.0
5782,4959.0,5292.0
5783,6625.0,6625.0
5784,5954.0,5717.0
5785,,
5786,5520.0,5520.0
5787,4767.0,4495.0
5788,,
5789,6181.0,6331.0
5790,3363.0,3177.5
5791,5500.0,5000.0
5792,,
5793,4100.0,3950.0
5794,7500.0,8213.5
5795,3800.0,3673.0
5796,3800.0,3673.0
5797,7527.0,7750.0
5798,6289.0,6625.0
5799,,
5800,11123.0,12061.5
5801,,
5802,,
5803,,
5804,,
5805,6625.0,6625.0
5806,,
5807,,
5808,4010.0,3784.0
5809,6625.0,6625.0
5810,8805.5,10500.0
5811,9625.0,9625.0
5812,6125.0,5626.0
5813,6125.0,6125.0
5814,4089.0,3260.0
5815,2625.0,2625.0
5816,6895.0,6625.0
5817,,
5818,,
5819,7750.0,11625.0
5820,,
5821,,
5822,,
5823,5016.0,5029.5
5824,,
5825,6002.0,6002.0
5826,6625.0,6625.0
5827,6625.0,6625.0
5828,4999.0,5000.0
5829,5343.0,5471.0
5830,6625.0,7282.0
5831,6625.0,6625.0
5832,6625.0,6625.0
5833,6625.0,6625.0
5834,5297.0,5299.0
5835,3791.0,4502.0
5836,4025.0,3986.0
5837,2862.0,2625.0
5838,3235.0,5120.5
5839,5739.0,6625.0
5840,3800.0,3673.0
5841,6625.0,6625.0
5842,9126.0,9000.0
5843,6448.5,6625.0
5844,7500.0,8075.0
5845,4417.0,4417.0
5846,5527.0,5613.0
5847,6125.0,6125.0
5848,,
5849,,
5850,3250.0,3556.0
5851,,
5852,,
5853,,
5854,,
5855,,
5856,,
5857,2625.0,6125.0
5858,,
5859,6401.0,5031.5
5860,,
5861,,
5862,,
5863,,
5864,8810.0,10840.0
5865,5860.0,5860.0
5866,,
5867,,
5868,,
5869,,
5870,6625.0,6625.0
5871,,
5872,6625.0,6625.0
5873,,
5874,,
5875,,
5876,5073.0,5073.0
5877,,
5878,,
5879,6625.0,6625.0
5880,,
5881,6625.0,6625.0
5882,3200.0,4462.0
5883,,
5884,,
5885,,
5886,,
5887,,
5888,6125.0,6125.0
5889,6625.0,6625.0
5890,3313.0,3212.5
5891,6625.0,8325.0
5892,1698.0,1810.5
5893,6625.0,6300.0
5894,,
5895,,
5896,,
5897,4634.0,4530.0
5898,,
5899,,
5900,2665.0,3313.0
5901,,
5902,,
5903,,
5904,4416.0,4416.0
5905,,
5906,,
5907,6625.0,6625.0
5908,2325.0,2856.5
5909,4625.0,4000.0
5910,4625.0,4000.0
5911,4625.0,4000.0
5912,3800.0,3673.0
5913,6625.0,6625.0
5914,5928.0,5954.0
5915,5928.0,5954.0
5916,5928.0,5954.0
5917,,
5918,3632.0,5330.0
5919,9125.0,8163.0
5920,6125.0,6125.0
5921,4417.0,4417.0
5922,4067.5,3884.0
5923,6625.0,6625.0
5924,6625.0,6625.0
5925,,
5926,6181.0,6331.0
5927,2752.0,2625.0
5928,8250.0,11000.0
5929,6624.0,6624.0
5930,6625.0,6625.0
5931,5762.5,4625.0
5932,2750.0,2655.0
5933,4993.0,6246.0
5934,4213.5,4080.0
5935,5333.0,5670.5
5936,3500.0,3750.0
5937,6625.0,6841.5
5938,,
5939,,
5940,6625.0,6625.0
5941,,
5942,,
5943,4764.0,4567.0
5944,6181.0,6331.0
5945,,
5946,,
5947,,
5948,4423.0,4158.0
5949,5101.0,4480.0
5950,5250.0,5250.0
5951,2653.5,4324.5
5952,3313.0,3969.0
5953,,
5954,2625.0,2625.0
5955,,
5956,,
5957,,
5958,,
5959,1725.0,1718.5
5960,,
5961,,
5962,4128.0,4797.0
5963,5343.0,5471.0
5964,6110.0,5029.5
5965,5292.0,6625.0
5966,6625.0,7956.0
5967,5292.0,6625.0
5968,7292.0,6625.0
5969,,
5970,2625.0,2950.0
5971,6625.0,6625.0
5972,,
5973,,
5974,5291.0,6625.0
5975,4250.0,4250.0
5976,2625.0,2625.0
5977,,
5978,4625.0,4000.0
5979,4625.0,4000.0
5980,4625.0,4000.0
5981,4625.0,4000.0
5982,4625.0,4000.0
5983,4625.0,4000.0
5984,,
5985,2604.0,2956.0
5986,,
5987,,
5988,,
5989,,
5990,,
5991,9625.0,9625.0
5992,6625.0,6625.0
5993,7446.5,7105.0
5994,9625.0,10125.0
5995,6625.0,6625.0
5996,,
5997,6625.0,6625.0
5998,,
5999,,
6000,9625.0,9625.0
6001,,
6002,6625.0,6431.0
6003,4088.0,4273.5
6004,,
6005,,
6006,,
6007,3533.0,3313.0
6008,6625.0,6625.0
6009,,
6010,,
6011,4703.0,4703.0
6012,2139.0,2034.5
6013,2486.0,2384.0
6014,7337.5,6625.0
6015,,
6016,5830.0,6625.0
6017,2665.0,2625.0
6018,,
6019,,
6020,2625.0,2625.0
6021,11000.0,11058.5
6022,11000.0,11058.5
6023,11000.0,11058.5
6024,4416.5,3374.5
6025,5770.5,6521.0
6026,6208.0,6625.0
6027,6625.0,7957.5
6028,6625.0,6625.0
6029,4416.0,4416.0
6030,,
6031,,
6032,,
6033,7111.0,6625.0
6034,,
6035,3003.0,3500.0
6036,4917.0,4826.0
6037,15800.0,17125.0
6038,15800.0,17125.0
6039,5042.0,5188.0
6040,6625.0,6625.0
6041,4417.0,4417.0
6042,6348.0,6375.0
6043,4040.0,4364.0
6044,3994.0,4200.0
6045,2925.0,2950.5
6046,5225.0,5125.0
6047,,
6048,3735.0,4153.0
6049,,
6050,6006.0,6031.0
6051,2625.0,2625.0
6052,,
6053,,
6054,,
6055,6265.0,5480.0
6056,6125.5,6625.0
6057,3820.0,4413.0
6058,3313.0,3700.0
6059,5781.5,5292.0
6060,2625.0,3221.0
6061,5500.0,5500.0
6062,6567.0,6625.0
6063,6625.0,6625.0
6064,6625.0,6625.0
6065,3814.0,3865.0
6066,6125.0,6725.0
6067,10500.0,10711.0
6068,10500.0,10711.0
6069,10500.0,10711.0
6070,,
6071,12125.0,10375.0
6072,5950.0,5836.0
6073,5153.0,5192.0
6074,5527.0,5613.0
6075,4400.0,4958.0
6076,4400.0,4958.0
6077,6625.0,6625.0
6078,7570.5,7646.0
6079,5076.0,4482.0
6080,1776.0,1776.0
6081,4810.0,4475.0
6082,4810.0,4475.0
6083,,
6084,4625.0,4000.0
6085,4625.0,4000.0
6086,6625.0,6625.0
6087,6625.0,8833.0
6088,6125.0,6125.0
6089,6625.0,6625.0
6090,6625.0,6625.0
6091,4625.0,4000.0
6092,4625.0,4000.0
6093,5152.0,5153.0
6094,5915.5,6179.0
6095,5153.0,5192.0
6096,,
6097,2473.0,2625.0
6098,6125.0,6625.0
6099,5343.0,5471.0
6100,5928.0,5954.0
6101,5453.5,5532.0
6102,5746.5,5186.0
6103,4942.0,5152.0
6104,,
6105,,
6106,4959.0,5292.0
6107,,
6108,,
6109,6125.0,6725.0
6110,9625.0,9625.0
6111,6625.0,6625.0
6112,4327.0,4327.0
6113,5292.0,6625.0
6114,3343.0,3500.0
6115,6625.0,6625.0
6116,3500.0,3206.0
6117,4625.0,4000.0
6118,7167.0,6800.0
6119,4625.0,4000.0
6120,6125.0,6625.0
6121,6125.0,6625.0
6122,6625.0,6625.0
6123,2325.0,2856.5
6124,,
6125,,
6126,,
6127,4946.0,4350.0
6128,,
6129,4417.0,4417.0
6130,2100.0,2000.0
6131,4250.0,4250.0
6132,4250.0,4250.0
6133,4030.0,3875.0
6134,2626.0,2740.5
6135,4432.5,4538.0
6136,,
6137,,
6138,,
6139,6360.0,6625.0
6140,4125.0,4784.5
6141,4536.0,4588.0
6142,,
6143,3351.0,3439.0
6144,5437.5,6624.5
6145,,
6146,6495.0,6414.5
6147,5373.0,5373.0
6148,2000.0,2000.0
6149,,
6150,5500.0,6214.0
6151,,
6152,4010.0,4206.0
6153,,
6154,,
6155,,
6156,,
6157,4272.5,4255.0
6158,,
6159,6624.0,6625.0
6160,,
6161,,
6162,4062.0,3990.0
6163,,
6164,,
6165,,
6166,,
6167,5521.0,5521.0
6168,,
6169,6326.5,6160.5
6170,4931.0,4931.0
6171,,
6172,,
6173,6625.0,6625.0
6174,6210.0,6225.0
6175,,
6176,5711.0,6625.0
6177,4958.0,4412.0
6178,6625.0,6625.0
6179,6625.0,6625.0
6180,4958.0,4417.0
6181,4417.0,4417.0
6182,4824.0,4966.5
6183,,
6184,,
6185,,
6186,2625.0,2625.0
6187,,
6188,4725.0,4725.0
6189,5538.0,5619.0
6190,5484.5,5011.5
6191,2625.0,2625.0
6192,4634.0,4530.0
6193,4634.0,4530.0
6194,6125.0,6222.0
6195,5153.0,5153.0
6196,6289.0,6625.0
6197,10292.5,11048.5
6198,3936.0,3936.0
6199,8812.0,11625.0
6200,4625.0,4000.0
6201,4625.0,4000.0
6202,4625.0,4000.0
6203,4625.0,4000.0
6204,4625.0,4000.0
6205,5781.5,5292.0
6206,6625.0,6625.0
6207,6625.0,6625.0
6208,6625.0,6625.0
6209,3968.5,3312.0
6210,5739.0,6625.0
6211,,
6212,2625.0,2625.0
6213,2625.0,2625.0
6214,3096.5,3313.0
6215,4088.0,4273.5
6216,4088.0,4273.5
6217,4088.0,4273.5
6218,,
6219,,
6220,11123.0,12061.5
6221,11123.0,12061.5
6222,9185.0,9500.0
6223,5250.0,6584.0
6224,6625.0,6625.0
6225,6625.0,6625.0
6226,6625.0,6625.0
6227,9625.0,10125.0
6228,9625.0,10125.0
6229,9625.0,10125.0
6230,5520.0,5520.0
6231,5500.0,5500.0
6232,6125.0,6125.0
6233,2625.0,2624.0
6234,6547.0,6183.0
6235,6625.0,6625.0
6236,4417.0,4417.0
6237,4000.0,3279.0
6238,5153.0,5192.0
6239,4417.0,4966.0
6240,5330.0,5105.0
6241,6625.0,6431.0
6242,,
6243,4725.0,4375.5
6244,,
6245,5137.0,5045.5
6246,,
6247,5171.0,5250.0
6248,9429.0,9000.0
6249,4717.0,4974.0
6250,4417.0,4417.0
6251,,
6252,4416.0,4416.0
6253,,
6254,,
6255,,
6256,,
6257,,
6258,4785.0,3312.0
6259,5153.0,5153.0
6260,,
6261,5305.0,4676.0
6262,,
6263,,
6264,,
6265,2291.0,2933.0
6266,2797.0,3484.0
6267,,
6268,,
6269,6625.0,6625.0
6270,10223.5,9888.0
6271,5100.0,5100.0
6272,,
6273,4613.0,5248.0
6274,,
6275,5521.0,4969.0
6276,,
6277,5300.0,5125.0
6278,,
6279,,
6280,4322.0,4875.0
6281,,
6282,6625.0,6625.0
6283,2750.5,2625.0
6284,,
6285,6624.5,6623.5
6286,,
6287,,
6288,,
6289,,
6290,,
6291,,
6292,5300.0,5300.0
6293,,
6294,3313.0,3249.0
6295,,
6296,,
6297,1906.0,1441.0
6298,,
6299,,
6300,4416.0,4416.0
6301,,
6302,3792.0,3791.5
6303,,
6304,5500.0,5840.0
6305,4440.5,4416.0
6306,4440.5,4416.0
6307,6933.0,6383.0
6308,6208.0,6625.0
6309,6625.0,6625.0
6310,4417.0,4417.0
6311,2625.0,2625.0
6312,6181.0,6331.0
6313,6366.0,6439.0
6314,6366.0,6439.0
6315,6366.0,6439.0
6316,6366.0,6439.0
6317,,
6318,4764.0,4567.0
6319,4625.0,4000.0
6320,4625.0,4000.0
6321,4625.0,4000.0
6322,4625.0,4000.0
6323,4625.0,4000.0
6324,,
6325,,
6326,9625.0,9625.0
6327,6125.0,6125.0
6328,4416.0,4625.0
6329,,
6330,5153.0,5153.0
6331,6625.0,6625.0
6332,6625.0,6626.0
6333,6625.0,6625.0
6334,2325.0,2856.5
6335,6464.5,6125.0
6336,11000.0,12500.0
6337,9625.0,10125.0
6338,6345.5,6357.0
6339,6625.0,6625.0
6340,2185.5,2354.0
6341,8718.0,7929.0
6342,5505.0,5467.0
6343,6181.0,6331.0
6344,6625.0,6625.0
6345,6625.0,6625.0
6346,6625.0,6625.0
6347,2625.0,2625.0
6348,6625.0,6625.0
6349,6125.0,6125.0
6350,4417.0,4417.0
6351,10125.0,13250.0
6352,6625.0,6625.0
6353,6625.0,6625.0
6354,5928.0,5954.0
6355,10234.5,9938.0
6356,4088.0,4273.5
6357,5153.0,5153.0
6358,4757.0,4949.0
6359,5723.0,5425.0
6360,,
6361,5153.0,5153.0
6362,,
6363,6018.0,6006.0
6364,6625.0,6625.0
6365,5500.0,5500.0
6366,5500.0,5841.0
6367,,
6368,3943.0,4696.0
6369,6567.0,6625.0
6370,8805.5,10500.0
6371,1992.0,1992.0
6372,,
6373,,
6374,3416.0,3418.5
6375,,
6376,,
6377,,
6378,,
6379,4502.0,4162.0
6380,,
6381,,
6382,,
6383,,
6384,,
6385,,
6386,,
6387,,
6388,,
6389,2209.0,3312.0
6390,,
6391,,
6392,,
6393,4417.0,4417.0
6394,,
6395,5763.0,5796.0
6396,2665.0,3724.0
6397,,
6398,7989.0,10250.0
6399,6625.0,6625.0
6400,5308.0,6624.5
6401,,
6402,2981.0,2750.5
6403,,
6404,,
6405,4601.0,4601.0
6406,4601.0,4601.0
6407,2625.0,2625.0
6408,,
6409,,
6410,6625.0,6625.0
6411,4733.0,4733.0
6412,,
6413,,
6414,,
6415,6125.0,6625.0
6416,4400.0,4958.0
6417,5137.0,5045.5
6418,2625.0,2625.0
6419,6450.0,6450.0
6420,4010.0,4206.0
6421,4625.0,4000.0
6422,4625.0,4000.0
6423,4625.0,4000.0
6424,5952.0,5704.0
6425,4370.0,4655.5
6426,,
6427,5739.0,6625.0
6428,4417.0,4417.0
6429,4625.0,4000.0
6430,3041.0,3067.0
6431,,
6432,6567.0,6625.0
6433,3041.0,3067.0
6434,4327.0,4327.0
6435,4440.5,4416.0
6436,6625.0,6625.0
6437,6441.0,4840.5
6438,4416.0,4625.0
6439,4417.0,4966.0
6440,6625.0,6625.0
6441,3312.0,4416.0
6442,4958.0,4417.0
6443,,
6444,,
6445,6625.0,6625.0
6446,6625.0,6125.0
6447,5153.0,5310.0
6448,3628.0,3613.0
6449,3628.0,3613.0
6450,4323.5,4269.0
6451,4389.0,4107.0
6452,2625.0,2625.0
6453,3960.0,4417.0
6454,5730.0,5730.0
6455,4625.0,4000.0
6456,4625.0,4000.0
6457,4625.0,4000.0
6458,4625.0,4000.0
6459,4625.0,4000.0
6460,4625.0,4000.0
6461,2925.0,2950.5
6462,8000.0,10125.0
6463,,
6464,5425.0,5750.0
6465,6625.0,6625.0
6466,4730.0,4760.0
6467,6615.0,6417.0
6468,6625.0,6625.0
6469,2479.0,2330.0
6470,2625.0,2625.0
6471,5781.5,5292.0
6472,4272.5,4255.0
6473,5950.0,5836.0
6474,1600.0,1176.5
6475,6303.0,6443.0
6476,,
6477,4999.0,5000.0
6478,2625.0,2755.0
6479,,
6480,2625.0,4056.0
6481,,
6482,5911.0,6455.0
6483,,
6484,,
6485,5153.0,5153.0
6486,4712.0,5161.0
6487,4625.0,4448.0
6488,,
6489,2862.0,2625.0
6490,4713.0,4255.5
6491,4025.0,4025.0
6492,4025.0,3986.0
6493,,
6494,,
6495,,
6496,,
6497,,
6498,,
6499,,
6500,5566.5,3500.0
6501,,
6502,,
6503,,
6504,,
6505,,
6506,4932.0,4932.0
6507,,
6508,,
6509,,
6510,3260.0,3313.0
6511,,
6512,,
6513,,
6514,,
6515,6625.0,5520.0
6516,,
6517,,
6518,4417.0,4417.0
6519,3282.5,4305.0
6520,,
6521,,
6522,,
6523,,
6524,,
6525,6625.0,6625.0
6526,,
6527,,
6528,,
6529,,
6530,,
6531,,
6532,4601.0,4601.0
6533,6625.0,5250.0
6534,,
6535,,
6536,,
6537,,
6538,,
6539,,
6540,6625.0,6625.0
6541,,
6542,,
6543,,
6544,,
6545,4417.0,4416.0
6546,4601.0,4601.0
6547,,
6548,,
6549,,
6550,,
6551,,
6552,5236.0,1835.0
6553,,
6554,4325.0,4262.0
6555,4812.0,3938.0
6556,5291.0,6625.0
6557,4125.0,4125.0
6558,8701.0,11000.0
6559,2625.0,2625.0
6560,4625.0,4947.0
6561,6625.0,6625.0
6562,4417.0,4417.0
6563,2008.5,2361.0
6564,6125.0,6125.0
6565,6625.0,6625.0
6566,5000.0,4417.0
6567,6625.0,6625.0
6568,6625.0,6625.0
6569,4387.0,4417.0
6570,4387.0,4417.0
6571,5153.0,5153.0
6572,5775.0,5775.0
6573,4416.0,4625.0
6574,2625.0,2625.0
6575,4764.0,4567.0
6576,5453.5,5532.0
6577,4725.0,4442.0
6578,7938.0,6625.0
6579,6625.0,6625.0
6580,3628.0,3613.0
6581,3628.0,3613.0
6582,4625.0,4000.0
6583,4625.0,4000.0
6584,6083.0,5981.0
6585,6625.0,6077.0
6586,4634.0,4530.0
6587,6625.0,6625.0
6588,4186.5,3641.0
6589,4866.0,4781.5
6590,5152.0,5153.0
6591,4625.0,4000.0
6592,6625.0,6625.0
6593,6625.0,6625.0
6594,5202.0,5250.0
6595,4417.0,4417.0
6596,6625.0,6625.0
6597,4725.0,4375.5
6598,6345.5,6357.0
6599,5153.0,5153.0
6600,2899.5,2625.0
6601,,
6602,3312.0,3698.0
6603,5889.0,5889.0
6604,3313.0,3212.5
6605,2482.5,1750.0
6606,2482.5,1750.0
6607,9625.0,10125.0
6608,4725.0,4417.0
6609,4725.0,4417.0
6610,4725.0,4417.0
6611,4725.0,4417.0
6612,6625.0,6625.0
6613,6625.0,6625.0
6614,4417.0,4417.0
6615,4417.0,4417.0
6616,4417.0,4417.0
6617,4417.0,4417.0
6618,5054.0,4958.0
6619,6125.0,6625.0
6620,2625.0,2625.0
6621,3625.0,4417.0
6622,7167.0,6800.0
6623,4625.0,4000.0
6624,7464.0,8834.0
6625,7464.0,8834.0
6626,7464.0,8834.0
6627,2625.0,2625.0
6628,4561.0,4125.0
6629,,
6630,9432.0,9152.5
6631,10812.0,11526.0
6632,10812.0,11526.0
6633,10812.0,11526.0
6634,10812.0,11526.0
6635,10812.0,11526.0
6636,10812.0,11526.0
6637,8833.0,6625.0
6638,12458.0,12999.0
6639,6387.0,6387.0
6640,6387.0,6387.0
6641,6387.0,6387.0
6642,6387.0,6387.0
6643,6387.0,6387.0
6644,5371.0,6125.0
6645,5371.0,6125.0
6646,5371.0,6125.0
6647,5371.0,6125.0
6648,4000.0,4000.0
6649,4000.0,4000.0
6650,4000.0,4000.0
6651,4000.0,4000.0
6652,4000.0,4000.0
6653,4000.0,4000.0
6654,4000.0,4000.0
6655,4000.0,4000.0
6656,4000.0,4000.0
6657,4000.0,4000.0
6658,4000.0,4000.0
6659,4000.0,4000.0
6660,4000.0,4000.0
6661,4000.0,4000.0
6662,4000.0,4000.0
6663,4000.0,4000.0
6664,4000.0,4000.0
6665,4000.0,4000.0
6666,4000.0,4000.0
6667,4000.0,4000.0
6668,4000.0,4000.0
6669,4000.0,4000.0
6670,4000.0,4000.0
6671,4000.0,4000.0
6672,4000.0,4000.0
6673,7500.0,8375.0
6674,7500.0,8375.0
6675,7500.0,8375.0
6676,7500.0,8375.0
6677,7500.0,8375.0
6678,7500.0,8375.0
6679,2625.0,2625.0
6680,6189.0,6201.5
6681,6189.0,6201.5
6682,,
6683,,
6684,6367.0,6625.0
6685,6367.0,6625.0
6686,6367.0,6625.0
6687,6367.0,6625.0
6688,4111.0,4336.0
6689,4111.0,4336.0
6690,4111.0,4336.0
6691,4111.0,4336.0
6692,10236.0,10708.5
6693,4684.5,4619.0
6694,4684.5,4619.0
6695,4684.5,4619.0
6696,4684.5,4619.0
6697,4684.5,4619.0
6698,4684.5,4619.0
6699,4684.5,4619.0
6700,4684.5,4619.0
6701,4684.5,4619.0
6702,2625.0,3313.0
6703,3000.0,3500.0
6704,3313.0,3846.5
6705,3313.0,3846.5
6706,3313.0,3846.5
6707,3500.0,3500.0
6708,3500.0,3500.0
6709,3313.0,3846.5
6710,3500.0,3917.0
6711,2625.0,2625.0
6712,2625.0,2625.0
6713,6625.0,6625.0
6714,6625.0,6625.0
6715,6625.0,6625.0
6716,6625.0,6418.0
6717,13500.0,14500.0
6718,13219.5,13125.0
6719,13219.5,13125.0
6720,13219.5,13125.0
6721,13219.5,13125.0
6722,13219.5,13125.0
6723,,
6724,2800.0,3215.0
6725,2625.0,2625.0
6726,5688.0,5350.0
6727,7292.0,7292.0
6728,5310.0,5425.0
6729,5310.0,5425.0
6730,5310.0,5425.0
