,FEMALE_DEBT_MDN,MALE_DEBT_MDN
37064,9500.0,9000.0
37065,,
37066,6365.0,5983.0
37067,14402.5,15785.0
37068,,
37069,,
37070,,
37071,7088.0,5953.5
37072,12625.0,10000.0
37073,13127.0,9500.0
37074,12625.0,10000.0
37075,,
37076,14500.0,13000.0
37077,13848.5,12690.0
37078,4500.0,3500.0
37079,7004.5,4822.0
37080,6136.0,5652.0
37081,7600.0,7607.0
37082,,
37083,3500.0,3500.0
37084,8250.0,7500.0
37085,,
37086,11250.0,11000.0
37087,5749.0,5864.5
37088,11597.0,10267.0
37089,,
37090,4000.0,3500.0
37091,3800.0,3500.0
37092,14181.5,16500.0
37093,13000.0,12761.0
37094,,
37095,12659.0,14000.0
37096,12659.0,14000.0
37097,5437.0,7500.0
37098,7667.0,7500.0
37099,,
37100,,
37101,11881.5,9000.0
37102,4500.0,4000.0
37103,6225.0,6556.0
37104,,
37105,5500.0,5000.0
37106,2625.0,2250.0
37107,3755.0,9278.5
37108,,
37109,7500.0,7500.0
37110,,
37111,13385.5,12000.0
37112,8016.0,4750.0
37113,15600.0,14625.0
37114,,
37115,12454.0,11753.0
37116,12454.0,11753.0
37117,12454.0,11753.0
37118,,
37119,,
37120,10500.0,9130.5
37121,4000.0,4500.0
37122,13000.0,12000.0
37123,5500.0,6788.0
37124,,
37125,3500.0,3500.0
37126,15250.0,15055.0
37127,13678.0,12500.0
37128,,
37129,,
37130,7695.0,6763.0
37131,15000.0,14031.0
37132,9500.0,9500.0
37133,3500.0,3500.0
37134,12500.0,10500.0
37135,11019.0,9000.0
37136,7500.0,7295.5
37137,4000.0,4241.5
37138,,
37139,,
37140,6233.0,5500.0
37141,3500.0,3110.5
37142,5500.0,5500.0
37143,5500.0,5500.0
37144,,
37145,7184.0,5500.0
37146,4280.0,4500.0
37147,,
37148,6680.0,6500.0
37149,5500.0,5500.0
37150,6680.0,6500.0
37151,6680.0,6500.0
37152,6233.0,5500.0
37153,6233.0,5500.0
37154,6233.0,5500.0
37155,6233.0,5500.0
37156,6680.0,6500.0
37157,3500.0,3270.0
37158,3766.0,3722.5
37159,5250.0,5000.0
37160,14425.0,9500.0
37161,12500.0,6750.0
37162,,
37163,,
37164,6680.0,6500.0
37165,,
37166,4969.0,4924.0
37167,9000.0,9000.0
37168,14500.0,12500.0
37169,4500.0,4367.5
37170,3500.0,3500.0
37171,7250.0,5500.0
37172,15485.5,17043.0
37173,,
37174,,
37175,15125.0,14625.0
37176,8117.0,9500.0
37177,,
37178,9500.0,9500.0
37179,3500.0,4600.0
37180,,
37181,10000.0,10000.0
37182,9500.0,9500.0
37183,,
37184,,
37185,4445.5,4722.0
37186,,
37187,15375.0,15437.5
37188,,
37189,,
37190,5500.0,5376.0
37191,,
37192,,
37193,11500.0,16000.0
37194,,
37195,,
37196,,
37197,12250.0,10500.0
37198,6740.5,6995.0
37199,,
37200,4000.0,4000.0
37201,4500.0,4384.0
37202,7250.0,5500.0
37203,7250.0,5500.0
37204,7250.0,5500.0
37205,7250.0,5500.0
37206,7250.0,5500.0
37207,,
37208,14009.0,14750.0
37209,,
37210,13220.0,10750.0
37211,5272.5,4249.0
37212,13000.0,10125.0
37213,,
37214,,
37215,,
37216,12667.0,13165.0
37217,17125.0,17125.0
37218,5430.0,4750.0
37219,18000.0,18000.0
37220,,
37221,10750.0,11501.0
37222,13444.0,9500.0
37223,10500.0,10225.0
37224,4989.5,4500.0
37225,7500.0,8222.0
37226,16375.0,15500.0
37227,5500.0,5500.0
37228,,
37229,5500.0,5500.0
37230,9500.0,8275.0
37231,10062.0,10422.0
37232,10062.0,10422.0
37233,4617.5,4497.0
37234,12500.0,9250.0
37235,10000.0,10000.0
37236,5882.0,5736.5
37237,3500.0,3500.0
37238,5000.0,4448.5
37239,5500.0,5500.0
37240,5229.0,4490.0
37241,5500.0,6000.0
37242,5163.0,4000.0
37243,3500.0,3500.0
37244,5980.0,6598.5
37245,5138.0,5427.0
37246,3500.0,3500.0
37247,2625.0,3000.0
37248,4917.0,5000.0
37249,2969.5,2750.0
37250,4401.5,4039.0
37251,5500.0,5500.0
37252,3500.0,3500.0
37253,,
37254,4500.0,4500.0
37255,,
37256,14250.0,14375.0
37257,10000.0,11000.0
37258,,
37259,12750.0,12000.0
37260,10500.0,9500.0
37261,4410.0,4238.0
37262,,
37263,7500.0,4891.5
37264,14625.0,14000.0
37265,4000.0,3908.0
37266,11000.0,10750.0
37267,5500.0,5500.0
37268,11751.0,8500.0
37269,15687.5,15000.0
37270,4417.0,6332.0
37271,4750.0,4000.0
37272,9250.0,8010.0
37273,,
37274,5000.0,4750.0
37275,,
37276,,
37277,14125.0,15625.0
37278,17750.0,15375.0
37279,9997.0,10510.0
37280,5250.0,5210.0
37281,12625.0,13000.0
37282,18124.0,17125.0
37283,12417.5,12000.0
37284,16169.0,16750.0
37285,4365.5,3500.0
37286,5864.0,6661.5
37287,,
37288,5500.0,5500.0
37289,12625.0,11625.0
37290,,
37291,11107.5,9182.5
37292,17125.0,17125.0
37293,4512.0,3597.0
37294,6300.0,5500.0
37295,3500.0,3285.0
37296,,
37297,17125.0,17125.0
37298,12000.0,10973.0
37299,,
37300,12710.0,15000.0
37301,,
37302,9886.0,11625.0
37303,14500.0,16500.0
37304,11000.0,10875.0
37305,11000.0,10875.0
37306,15750.0,9500.0
37307,,
37308,6652.0,3500.0
37309,15750.0,9500.0
37310,11000.0,10875.0
37311,11000.0,10875.0
37312,,
37313,7080.0,8142.0
37314,15500.0,15250.0
37315,17125.0,11250.0
37316,10960.0,10687.5
37317,8176.5,9328.5
37318,,
37319,17125.0,18125.0
37320,,
37321,9250.0,10000.0
37322,10438.0,10400.0
37323,,
37324,,
37325,,
37326,6585.0,7250.0
37327,,
37328,,
37329,,
37330,9500.0,9500.0
37331,,
37332,7500.0,5480.0
37333,,
37334,8500.0,7500.0
37335,4001.0,4250.0
37336,17000.0,13812.5
37337,6850.0,6500.0
37338,6850.0,6500.0
37339,5038.5,4592.0
37340,11937.0,13000.0
37341,12111.0,14000.0
37342,16625.0,13500.0
37343,5000.0,5000.0
37344,3600.0,3500.0
37345,16250.0,18312.5
37346,,
37347,8000.0,6936.0
37348,13135.0,15000.0
37349,6334.0,6334.0
37350,4500.0,4500.0
37351,7328.0,6712.5
37352,,
37353,,
37354,,
37355,5423.0,5467.5
37356,16375.0,15900.0
37357,5311.0,4499.0
37358,14750.0,14395.5
37359,,
37360,5396.0,4749.0
37361,,
37362,14119.0,11250.0
37363,14119.0,11250.0
37364,9500.0,13552.5
37365,11304.0,10250.0
37366,,
37367,,
37368,4147.0,4300.0
37369,4762.0,4750.0
37370,,
37371,11195.0,11625.0
37372,11000.0,9500.0
37373,5500.0,5500.0
37374,,
37375,3663.5,3626.0
37376,14976.0,12688.5
37377,7625.0,7500.0
37378,12401.5,17030.0
37379,1549.0,1961.5
37380,,
37381,,
37382,,
37383,,
37384,,
37385,,
37386,,
37387,18167.0,18125.0
37388,7283.0,7416.0
37389,14625.0,15250.0
37390,9148.0,7639.0
37391,15548.0,16000.0
37392,17125.0,17125.0
37393,,
37394,3500.0,3500.0
37395,7500.0,7500.0
37396,14286.0,10650.0
37397,14286.0,10650.0
37398,,
37399,17125.0,17125.0
37400,9500.0,9500.0
37401,11906.0,12000.0
37402,17125.0,17813.0
37403,13750.0,14500.0
37404,13000.0,12500.0
37405,,
37406,13125.0,13125.0
37407,3500.0,3316.0
37408,,
37409,,
37410,18375.0,18125.0
37411,,
37412,16877.0,15813.0
37413,14000.0,12429.0
37414,14000.0,12429.0
37415,,
37416,,
37417,,
37418,,
37419,12000.0,15351.0
37420,12000.0,15351.0
37421,15425.0,14626.0
37422,12000.0,9500.0
37423,,
37424,14625.0,13000.0
37425,5681.0,7085.5
37426,5779.0,5415.0
37427,6587.0,6849.0
37428,4400.0,3500.0
37429,9000.0,9208.0
37430,6444.0,5500.0
37431,8000.0,8000.0
37432,7874.0,6500.0
37433,6500.0,7000.0
37434,9500.0,7844.0
37435,13000.0,12480.0
37436,12750.0,12000.0
37437,12062.5,12099.0
37438,11970.5,11000.0
37439,12000.0,12000.0
37440,9264.0,9000.0
37441,13000.0,13000.0
37442,11000.0,10500.0
37443,13750.0,12500.0
37444,14300.0,13750.0
37445,14319.0,14250.0
37446,12126.5,12500.0
37447,14376.0,14850.0
37448,13000.0,12625.0
37449,11000.0,10000.0
37450,13387.5,14500.0
37451,,
37452,10500.0,8034.5
37453,12583.0,12000.0
37454,12500.0,15625.5
37455,7500.0,6250.0
37456,11122.5,10938.0
37457,13500.0,17723.0
37458,14515.0,13925.0
37459,17125.0,17125.0
37460,,
37461,,
37462,,
37463,4391.5,4750.0
37464,5500.0,4648.0
37465,,
37466,7500.0,5700.0
37467,9500.0,9500.0
37468,5499.0,4751.0
37469,3590.0,3650.0
37470,9500.0,9500.0
37471,16092.0,15625.0
37472,,
37473,,
37474,,
37475,,
37476,12750.0,9000.0
37477,9000.0,5500.0
37478,14375.0,13500.0
37479,7625.0,4750.0
37480,16125.0,17125.0
37481,14625.0,12687.5
37482,,
37483,17060.5,11500.0
37484,9139.0,9181.0
37485,4200.0,4000.0
37486,,
37487,11370.0,12000.0
37488,5500.0,5500.0
37489,,
37490,,
37491,,
37492,,
37493,,
37494,9175.0,9000.0
37495,,
37496,,
37497,,
37498,9500.0,9500.0
37499,,
37500,11521.5,11830.5
37501,4131.5,4000.0
37502,12000.0,10125.0
37503,,
37504,11000.0,8625.0
37505,,
37506,,
37507,3500.0,3500.0
37508,13914.0,9375.0
37509,7048.0,6524.0
37510,,
37511,9000.0,8750.0
37512,5250.0,5500.0
37513,11399.0,11000.0
37514,4394.0,4412.0
37515,7337.0,7337.0
37516,3500.0,3500.0
37517,12612.5,12625.0
37518,3500.0,3000.0
37519,3500.0,3371.0
37520,,
37521,,
37522,9394.5,8750.0
37523,,
37524,,
37525,3750.0,3500.0
37526,3500.0,3500.0
37527,11309.0,12441.0
37528,7500.0,6500.0
37529,,
37530,11000.0,9625.0
37531,3750.0,3500.0
37532,8713.0,7500.0
37533,15786.0,15500.0
37534,,
37535,5209.0,4500.0
37536,10129.0,10820.0
37537,,
37538,13867.0,11000.0
37539,2625.0,2625.0
37540,11562.5,11076.0
37541,10776.0,8500.0
37542,5000.0,4750.0
37543,,
37544,3334.0,3000.0
37545,,
37546,11500.0,7500.0
37547,13500.0,14125.0
37548,,
37549,3500.0,3500.0
37550,7750.0,11150.0
37551,12500.0,9500.0
37552,3500.0,3500.0
37553,11000.0,9500.0
37554,,
37555,12687.5,9812.5
37556,,
37557,14000.0,9500.0
37558,8950.5,9197.0
37559,12554.0,8835.0
37560,,
37561,,
37562,,
37563,,
37564,,
37565,10875.0,9057.5
37566,8163.0,7983.0
37567,,
37568,,
37569,,
37570,,
37571,,
37572,14779.5,10875.0
37573,11690.0,10000.0
37574,,
37575,,
37576,10623.0,8247.0
37577,10876.0,10770.0
37578,10869.0,10250.0
37579,10393.0,9810.0
37580,10770.0,9214.0
37581,12000.0,11369.0
37582,14625.0,12186.0
37583,12000.0,11317.0
37584,14188.0,9500.0
37585,11200.0,11144.5
37586,,
37587,,
37588,7650.0,7052.0
37589,10112.5,10000.0
37590,6125.0,5500.0
37591,,
37592,4079.0,4085.0
37593,12625.0,10000.0
37594,,
37595,,
37596,8000.0,9402.0
37597,,
37598,,
37599,,
37600,,
37601,11000.0,9500.0
37602,10319.0,5467.0
37603,,
37604,3500.0,3406.0
37605,12687.5,9500.0
37606,,
37607,7625.0,8125.0
37608,9500.0,9500.0
37609,3500.0,4000.0
37610,5687.0,5500.0
37611,,
37612,4500.0,4766.5
37613,,
37614,,
37615,,
37616,17000.0,15500.0
37617,3500.0,3500.0
37618,10625.0,9978.0
37619,,
37620,3500.0,2725.0
37621,3500.0,3500.0
37622,3500.0,3500.0
37623,,
37624,12375.0,9500.0
37625,,
37626,,
37627,11865.0,9920.0
37628,10014.5,10510.0
37629,6334.0,5500.0
37630,6612.0,6125.0
37631,11000.0,7500.0
37632,,
37633,,
37634,,
37635,15562.5,9812.5
37636,,
37637,5670.5,4750.0
37638,,
37639,12944.5,10812.5
37640,9375.0,7339.0
37641,,
37642,8592.0,6550.0
37643,,
37644,12000.0,10679.5
37645,8750.0,9000.0
37646,7000.0,6314.0
37647,11000.0,10067.5
37648,6750.0,5131.0
37649,,
37650,,
37651,11416.0,11500.0
37652,,
37653,,
37654,9513.0,8000.0
37655,10202.5,7307.5
37656,10750.0,11000.0
37657,12415.0,9500.0
37658,11392.5,7530.0
37659,9290.0,7000.0
37660,,
37661,9290.0,7000.0
37662,,
37663,9500.0,9500.0
37664,,
37665,9500.0,15500.0
37666,4221.0,4221.0
37667,10000.0,9500.0
37668,6333.0,4750.0
37669,,
37670,,
37671,10584.0,14125.0
37672,16000.0,17125.0
37673,5375.0,4380.0
37674,16247.0,12500.0
37675,12333.0,10061.5
37676,11000.0,10625.0
37677,11000.0,10625.0
37678,7250.0,5500.0
37679,,
37680,7812.5,5846.0
37681,3000.0,3500.0
37682,16709.0,14000.0
37683,,
37684,,
37685,,
37686,,
37687,6125.0,11000.0
37688,15597.5,14500.0
37689,5951.5,4500.0
37690,,
37691,9500.0,9500.0
37692,4919.0,3863.0
37693,,
37694,,
37695,11773.0,10000.0
37696,14583.0,15001.0
37697,7500.0,7168.0
37698,3600.0,3200.0
37699,7500.0,7168.0
37700,7500.0,7168.0
37701,6241.0,7500.0
37702,4138.0,3643.0
37703,,
37704,,
37705,19125.0,21000.0
37706,7500.0,7500.0
37707,,
37708,17125.0,17125.0
37709,8750.0,8250.0
37710,,
37711,12000.0,13593.5
37712,17125.0,16500.0
37713,7570.0,6883.0
37714,9500.0,7833.5
37715,3500.0,3499.0
37716,9179.5,10500.0
37717,3484.5,3061.0
37718,8925.0,5250.5
37719,,
37720,16500.0,17125.0
37721,12007.0,9500.0
37722,15000.0,13620.0
37723,9500.0,9000.0
37724,11250.0,9500.0
37725,,
37726,5694.0,5000.0
37727,7500.0,5500.0
37728,7250.0,5500.0
37729,,
37730,12000.0,10500.0
37731,8832.0,8250.0
37732,,
37733,5500.0,4292.0
37734,,
37735,12699.0,7888.0
37736,,
37737,7500.0,7207.0
37738,,
37739,,
37740,,
37741,14000.0,10500.0
37742,18500.0,16815.0
37743,,
37744,6273.0,5500.0
37745,10500.0,10500.0
37746,6332.0,7500.0
37747,5500.0,8847.0
37748,14000.0,13625.0
37749,11000.0,10888.5
37750,,
37751,16500.0,14625.0
37752,9500.0,9305.5
37753,,
37754,9000.0,7500.0
37755,9000.0,7500.0
37756,9000.0,7500.0
37757,9000.0,7500.0
37758,9000.0,7500.0
37759,9000.0,7500.0
37760,9000.0,7500.0
37761,9000.0,7500.0
37762,15000.0,16125.0
37763,13132.0,14464.5
37764,11875.0,9500.0
37765,4500.0,4127.0
37766,5200.5,4083.0
37767,5500.0,4300.0
37768,9500.0,9349.5
37769,9500.0,9349.5
37770,3500.0,2996.5
37771,10299.0,8900.0
37772,12854.5,10813.0
37773,18000.0,20562.5
37774,16031.5,15000.0
37775,3626.5,3433.0
37776,,
37777,12990.0,11000.0
37778,,
37779,10000.0,8785.0
37780,10000.0,8785.0
37781,10000.0,8785.0
37782,10902.0,8384.0
37783,,
37784,6460.0,6090.0
37785,,
37786,17737.0,22500.0
37787,17323.5,13640.0
37788,14000.0,14490.0
37789,16614.0,10500.0
37790,5791.5,3750.0
37791,11000.0,10500.0
37792,9488.0,10210.0
37793,7347.0,5827.5
37794,,
37795,3369.0,2814.5
37796,,
37797,5500.0,4500.0
37798,6100.0,7150.0
37799,12500.0,9500.0
37800,,
37801,8500.0,9500.0
37802,17125.0,17000.0
37803,,
37804,,
37805,6750.0,9467.0
37806,14834.0,14687.5
37807,8601.0,8353.0
37808,17125.0,17125.0
37809,10500.0,10500.0
37810,10500.0,10500.0
37811,10500.0,10500.0
37812,10500.0,10500.0
37813,10500.0,10500.0
37814,,
37815,5750.0,5750.0
37816,3500.0,8750.0
37817,,
37818,,
37819,10500.0,10500.0
37820,7834.0,7500.0
37821,7834.0,7500.0
37822,7834.0,7500.0
37823,7834.0,7500.0
37824,7834.0,7500.0
37825,7834.0,7500.0
37826,8000.0,8000.0
37827,,
37828,17125.0,17125.0
37829,14636.0,12500.0
37830,5416.0,4500.0
37831,,
37832,,
37833,,
37834,,
37835,13142.0,13141.5
37836,,
37837,,
37838,4455.0,5500.0
37839,9200.0,7819.0
37840,5667.0,5500.0
37841,8000.0,8000.0
37842,6486.5,5500.0
37843,3089.0,3000.0
37844,6937.5,4750.0
37845,7700.0,6326.0
37846,7700.0,6326.0
37847,7700.0,6326.0
37848,7700.0,6326.0
37849,8748.0,7447.0
37850,8748.0,7447.0
37851,8885.0,6335.0
37852,8885.0,6335.0
37853,8885.0,6335.0
37854,8885.0,6335.0
37855,5621.0,5250.0
37856,9500.0,9453.0
37857,15204.5,14500.0
37858,3500.0,3167.0
37859,,
37860,3747.0,3500.0
37861,,
37862,6333.0,5500.0
37863,7772.0,7500.0
37864,8124.0,9115.5
37865,,
37866,,
37867,6000.5,4890.0
37868,,
37869,8729.5,8021.5
37870,14375.0,15500.0
37871,,
37872,,
37873,14000.0,10875.0
37874,14629.0,16625.0
37875,,
37876,9500.0,10750.0
37877,,
37878,7200.0,5778.5
37879,14000.0,11687.5
37880,5000.0,4500.0
37881,,
37882,12000.0,13927.0
37883,14032.0,11111.0
37884,,
37885,19125.0,17000.0
37886,14999.5,14562.5
37887,9125.0,8334.0
37888,9125.0,8334.0
37889,12500.0,12625.0
37890,10415.5,12261.5
37891,8530.0,7717.0
37892,5447.5,5172.0
37893,7500.0,5500.0
37894,16666.0,13611.0
37895,13625.0,11500.0
37896,,
37897,,
37898,4500.0,4000.0
37899,3500.0,2875.0
37900,,
37901,7625.0,6250.0
37902,,
37903,4250.0,3750.0
37904,8000.0,6250.0
37905,4919.0,4660.0
37906,4500.0,3600.0
37907,,
37908,,
37909,5500.0,9000.0
37910,,
37911,11304.5,9500.0
37912,6967.0,5250.0
37913,9500.0,12633.0
37914,8694.0,6693.0
37915,,
37916,5013.0,5195.0
37917,4002.0,3500.0
37918,7094.0,5500.0
37919,,
37920,13625.0,11990.0
37921,11000.0,10128.0
37922,8875.0,6250.0
37923,10373.5,10000.0
37924,5250.0,4543.0
37925,11000.0,9500.0
37926,3868.0,3500.0
37927,12500.0,11312.5
37928,11000.0,10128.0
37929,,
37930,5123.0,6966.5
37931,16014.0,14462.5
37932,,
37933,9500.0,9500.0
37934,5500.0,4206.5
37935,3500.0,3500.0
37936,10931.0,9500.0
37937,,
37938,7680.0,6813.0
37939,4980.0,4498.5
37940,,
37941,5500.0,5500.0
37942,7500.0,8125.0
37943,7500.0,6250.0
37944,3500.0,3500.0
37945,9500.0,9500.0
37946,12500.0,10500.0
37947,,
37948,,
37949,4953.0,4000.0
37950,,
37951,,
37952,7125.0,6312.5
37953,9500.0,7917.0
37954,7000.0,7418.0
37955,8571.0,9500.0
37956,5190.0,4253.0
37957,4542.0,4500.0
37958,5500.0,4670.0
37959,5000.0,4470.5
37960,3666.0,3245.0
37961,,
37962,8159.0,9292.0
37963,12500.0,11500.0
37964,6336.0,6336.0
37965,12065.0,11833.0
37966,9034.5,7500.0
37967,12225.0,11625.0
37968,12000.0,19451.0
37969,15229.5,13750.0
37970,,
37971,9500.0,11619.0
37972,5834.0,5001.0
37973,14125.0,15250.0
37974,19125.0,17041.0
37975,3668.0,3500.0
37976,,
37977,11083.0,12500.0
37978,,
37979,8972.0,9278.0
37980,,
37981,4000.0,3818.0
37982,9500.0,9500.0
37983,,
37984,,
37985,11000.0,16500.0
37986,12500.0,3005.5
37987,13000.0,10808.0
37988,13895.5,15500.0
37989,10352.0,9149.5
37990,10532.0,10125.0
37991,12250.0,17062.5
37992,16000.0,16679.0
37993,,
37994,,
37995,11639.0,14750.0
37996,,
37997,,
37998,4704.5,4000.0
37999,10500.0,10000.0
38000,17000.5,15000.0
38001,10714.0,11000.0
38002,5204.0,4500.0
38003,,
38004,11243.0,9500.0
38005,,
38006,8332.0,8000.0
38007,5500.0,5500.0
38008,5500.0,5500.0
38009,5500.0,4500.0
38010,11000.0,10500.0
38011,11000.0,11875.0
38012,,
38013,9500.0,7500.0
38014,,
38015,15500.0,13662.5
38016,9718.0,9330.0
38017,3668.0,1197.0
38018,9500.0,7250.0
38019,,
38020,8000.0,7335.0
38021,5833.0,5500.0
38022,,
38023,18375.0,17725.0
38024,7539.0,6333.0
38025,3500.0,3250.5
38026,19125.0,19125.0
38027,7500.0,9572.0
38028,15750.0,15174.0
38029,,
38030,15251.0,12625.0
38031,,
38032,,
38033,10000.0,10000.0
38034,10000.0,10834.0
38035,9500.0,9270.5
38036,5681.0,7303.0
38037,6334.0,6334.0
38038,9250.0,11720.0
38039,10500.0,7315.0
38040,5500.0,5500.0
38041,14955.0,14000.0
38042,,
38043,,
38044,13000.0,11625.0
38045,10000.0,10000.0
38046,,
38047,17125.0,12500.0
38048,17125.0,17363.5
38049,4000.0,3500.0
38050,,
38051,,
38052,3600.0,3500.0
38053,13875.0,12812.5
38054,12500.0,11762.5
38055,,
38056,9847.0,8541.5
38057,14753.0,12500.0
38058,17125.0,17125.0
38059,17877.5,9175.0
38060,7000.0,6334.0
38061,,
38062,15094.0,11750.0
38063,12000.0,9710.0
38064,9021.0,9201.0
38065,12000.0,9375.0
38066,12625.0,9500.0
38067,7667.0,9239.0
38068,9500.0,10000.0
38069,,
38070,,
38071,,
38072,3500.0,3500.0
38073,,
38074,13723.0,10500.0
38075,17125.0,17125.0
38076,14131.0,13750.0
38077,10525.0,12000.0
38078,12500.0,14100.0
38079,10000.0,8207.5
38080,9495.0,7500.0
38081,17624.0,17125.0
38082,13000.0,10633.5
38083,12000.0,10917.5
38084,11000.0,10641.5
38085,17125.0,17125.0
38086,,
38087,,
38088,8131.0,5017.0
38089,7666.0,9500.0
38090,7500.0,5650.0
38091,,
38092,8605.0,8692.0
38093,7536.0,8100.0
38094,8605.0,8692.0
38095,8100.0,10450.5
38096,,
38097,8100.0,6072.0
38098,8100.0,6691.0
38099,,
38100,11504.0,8640.0
38101,9500.0,9500.0
38102,,
38103,18334.0,18834.0
38104,19125.0,18500.0
38105,17121.5,14750.0
38106,15925.0,11540.0
38107,17125.0,17125.0
38108,7881.5,8100.0
38109,8857.0,9500.0
38110,7310.5,7358.0
38111,,
38112,,
38113,14187.5,11000.0
38114,10500.0,10250.0
38115,5500.0,4500.0
38116,14500.0,15400.0
38117,,
38118,14625.0,12500.0
38119,15375.0,12750.0
38120,9501.0,8964.0
38121,15375.0,12500.0
38122,13250.0,11097.5
38123,5500.0,4626.5
38124,,
38125,7928.0,7641.0
38126,,
38127,10000.0,12000.0
38128,17125.0,17125.0
38129,11000.0,11000.0
38130,6388.0,8642.0
38131,14395.0,16000.0
38132,,
38133,12500.0,11000.0
38134,14625.0,12365.0
38135,14500.0,14459.5
38136,8500.0,6500.0
38137,16927.5,17010.0
38138,12000.0,10000.0
38139,,
38140,3813.0,5741.5
38141,6125.0,6708.0
38142,,
38143,17125.0,17086.0
38144,3500.0,3500.0
38145,9139.5,10509.5
38146,16634.5,16500.0
38147,,
38148,8285.0,8454.0
38149,9500.0,9500.0
38150,17000.0,12871.0
38151,11727.5,9841.5
38152,,
38153,,
38154,,
38155,3972.5,3500.0
38156,19125.0,18625.0
38157,11504.0,8640.0
38158,8137.5,8250.0
38159,14110.5,11082.0
38160,17125.0,15375.0
38161,10632.0,9500.0
38162,16250.0,10250.0
38163,13225.0,9655.0
38164,16500.0,17125.0
38165,8333.0,9625.0
38166,12500.0,10955.0
38167,16460.0,14250.0
38168,5500.0,4750.0
38169,,
38170,17125.0,17125.0
38171,10000.0,9900.0
38172,19125.0,17750.0
38173,8290.5,8222.5
38174,15866.0,9500.0
38175,8233.0,7067.5
38176,,
38177,4375.0,3500.0
38178,,
38179,6219.0,5346.0
38180,,
38181,1853.0,1881.0
38182,7122.0,6892.0
38183,14131.0,13750.0
38184,14131.0,13750.0
38185,14131.0,13750.0
38186,14131.0,13750.0
38187,14131.0,13750.0
38188,14131.0,13750.0
38189,14131.0,13750.0
38190,14131.0,13750.0
38191,14131.0,13750.0
38192,14131.0,13750.0
38193,14131.0,13750.0
38194,14131.0,13750.0
38195,14131.0,13750.0
38196,14131.0,13750.0
38197,14131.0,13750.0
38198,14131.0,13750.0
38199,14131.0,13750.0
38200,14131.0,13750.0
38201,14131.0,13750.0
38202,14131.0,13750.0
38203,14131.0,13750.0
38204,14131.0,13750.0
38205,7821.0,6987.5
38206,9500.0,8645.0
38207,7598.0,8799.0
38208,3495.0,9481.0
38209,,
38210,19250.0,16000.0
38211,,
38212,,
38213,6967.0,6967.0
38214,9500.0,15500.0
38215,11625.0,12500.0
38216,15875.0,16500.0
38217,16500.0,17500.0
38218,13786.5,10062.5
38219,2000.0,2000.0
38220,21000.0,20125.0
38221,3500.0,3500.0
38222,14625.0,14739.0
38223,14625.0,14739.0
38224,14625.0,14739.0
38225,14625.0,14739.0
38226,14625.0,14739.0
38227,,
38228,,
38229,9531.0,10093.5
38230,12166.0,12485.0
38231,,
38232,8508.0,9500.0
38233,15369.5,14125.5
38234,,
38235,,
38236,4750.0,4750.0
38237,12000.0,14500.0
38238,,
38239,,
38240,9937.5,11125.0
38241,7500.0,7500.0
38242,15750.0,15000.0
38243,,
38244,12000.0,9500.0
38245,19125.0,14687.5
38246,14500.0,14595.0
38247,18625.0,17092.0
38248,18625.0,17092.0
38249,8000.0,3653.5
38250,18125.0,17125.0
38251,16085.0,15195.0
38252,,
38253,12584.5,14979.5
38254,,
38255,7813.0,5235.0
38256,11500.0,9500.0
38257,14247.0,13000.0
38258,,
38259,,
38260,12500.0,10000.0
38261,11472.0,14000.0
38262,,
38263,17125.0,17040.0
38264,13062.0,12589.0
38265,6500.0,6500.0
38266,,
38267,14500.0,13674.0
38268,16731.0,11300.0
38269,12500.0,10500.0
38270,9100.0,9141.5
38271,,
38272,,
38273,,
38274,14169.0,12450.0
38275,,
38276,19125.0,19125.0
38277,16625.0,16333.0
38278,,
38279,,
38280,19039.0,17500.0
38281,14687.0,10000.0
38282,14687.0,10000.0
38283,19125.0,19125.0
38284,17188.0,15055.0
38285,,
38286,13000.0,12500.0
38287,10000.0,6386.5
38288,12393.0,9500.0
38289,18723.0,16500.0
38290,,
38291,3500.0,3500.0
38292,15562.5,13743.0
38293,15125.0,14500.0
38294,,
38295,12000.0,7915.0
38296,,
38297,15250.0,12750.0
38298,11000.0,9500.0
38299,12813.0,16765.5
38300,6625.0,6000.0
38301,10174.0,10999.0
38302,19125.0,19125.0
38303,13649.5,13625.0
38304,17020.5,15006.0
38305,9500.0,8000.0
38306,4738.0,4738.0
38307,,
38308,19125.0,18625.0
38309,7458.0,7144.0
38310,3356.0,3450.0
38311,10750.0,9612.5
38312,14437.5,15750.0
38313,17125.0,15844.5
38314,18125.0,17125.0
38315,9498.0,9498.0
38316,,
38317,,
38318,9500.0,9750.0
38319,,
38320,9500.0,9500.0
38321,12500.0,10500.0
38322,12250.0,10000.0
38323,3500.0,3500.0
38324,12250.0,9500.0
38325,7500.0,6500.0
38326,15063.0,14125.0
38327,,
38328,10000.0,10500.0
38329,,
38330,,
38331,10125.0,8692.0
38332,15574.0,12500.0
38333,14610.0,13000.0
38334,6000.0,7500.0
38335,17993.0,11562.5
38336,10000.0,9315.0
38337,14654.0,22027.5
38338,,
38339,3500.0,3500.0
38340,19125.0,11587.0
38341,3500.0,3500.0
38342,,
38343,11000.0,9500.0
38344,16768.0,17125.0
38345,5500.0,4642.5
38346,4750.0,4750.0
38347,,
38348,5500.0,8629.0
38349,9500.0,10500.0
38350,14193.0,10500.0
